id,timestamp,site_id,synth_point_id,lat,lon,epsg,sensor,resolution_m,NDVI,NDWI,NDMI,BSI,NBR,clay_frac,mm_interval,mm_cumulative,VV_bit,VH_bit,B_bit,score_NDVI,score_NDWI,score_NDMI,score_BSI,score_NBR,score_clay,score_insar,score_amplitude,score_overall,flags,seed,is_bad_track,notes,total,density,maintenance_priority,priority_category
rec_793,2025-10-25T00:00:00Z,line1_ord0,line1_ord0_p0,20.28146524,-99.84127759,4326,S1+S2_synthetic,10,0.620113725,-0.226406658,-0.115200866,0.184902325,0.3304681,0.021811066,-4.891339434,-35.93849382,10990,4082,8187,0.0,0.0,0.307998556,0.528292358,0.1158865,0.054527665,1.0,0.026262085,0.320451482,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-24.19; surface=urban; bsi_profile=bare,194,0.24742268,-0.054574577,LOW
rec_794,2025-10-26T00:00:00Z,line1_ord0,line1_ord0_p0,20.28146524,-99.84127759,4326,S1+S2_synthetic,10,0.572361379,-0.245109159,-0.106786999,0.216299318,0.328010242,0.032723683,-3.417415582,-34.92060163,7166,4267,5262,0.061419158,0.0,0.322021668,0.617998051,0.11998293,0.081809208,1.0,0.537012062,0.37132539,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-24.19; surface=urban; bsi_profile=bare,194,0.24742268,-0.054574577,LOW
rec_795,2025-10-27T00:00:00Z,line1_ord0,line1_ord0_p0,20.28146524,-99.84127759,4326,S1+S2_synthetic,10,0.544542814,-0.234317658,-0.099866751,0.189221471,0.314240787,0.017444037,-4.861320823,-35.34661469,8092,4297,5929,0.123238192,0.0,0.333555415,0.540632775,0.142932022,0.043610092,1.0,0.413331497,0.373031111,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-24.19; surface=urban; bsi_profile=bare,194,0.24742268,-0.054574577,LOW
rec_796,2025-10-28T00:00:00Z,line1_ord0,line1_ord0_p0,20.28146524,-99.84127759,4326,S1+S2_synthetic,10,0.578215594,-0.245815523,-0.109505248,0.203480612,0.282513129,0.024492727,-3.714201439,-34.62550835,10442,1669,11477,0.04840979,0.0,0.317491253,0.581373176,0.195811452,0.061231818,1.0,0.099455335,0.352849039,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-24.19; surface=urban; bsi_profile=bare,194,0.24742268,-0.054574577,LOW
rec_797,2025-10-29T00:00:00Z,line1_ord0,line1_ord0_p0,20.28146524,-99.84127759,4326,S1+S2_synthetic,10,0.554715406,-0.242900405,-0.084006493,0.220957375,0.32224043,0.005141875,-5.320555133,-35.51075572,13911,2949,11671,0.100632431,0.0,0.359989179,0.631306785,0.129599283,0.012854687,1.0,0.363879306,0.375532134,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-24.19; surface=urban; bsi_profile=bare,194,0.24742268,-0.054574577,LOW
rec_798,2025-10-30T00:00:00Z,line1_ord0,line1_ord0_p0,20.28146524,-99.84127759,4326,S1+S2_synthetic,10,0.524225763,-0.249495677,-0.0772271,0.19368034,0.340551939,0.019587152,-5.398748046,-36.474196,13600,3954,10239,0.168387192,0.0,0.371288167,0.553372399,0.099080101,0.048967879,1.0,0.322340801,0.378135353,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-24.19; surface=urban; bsi_profile=bare,194,0.24742268,-0.054574577,LOW
rec_799,2025-10-31T00:00:00Z,line1_ord0,line1_ord0_p0,20.28146524,-99.84127759,4326,S1+S2_synthetic,10,0.453678983,-0.198812833,-0.074369606,0.153902781,0.243828168,0.005071064,-4.39446574,-36.43335397,14376,4652,10278,0.073113936,0.0,0.345063321,0.549652791,0.158691317,0.012677659,1.0,0.425986717,0.367084481,"[""cloud_mask"", ""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-24.19; surface=urban; bsi_profile=bare,194,0.24742268,-0.054574577,LOW
rec_800,2025-11-01T00:00:00Z,line1_ord0,line1_ord0_p0,20.28146524,-99.84127759,4326,S1+S2_synthetic,10,0.570664947,-0.23049556,-0.105352352,0.201365028,0.311406319,0.027009832,-4.993120286,-36.99116648,10916,832,18571,0.065189007,0.0,0.324412747,0.575328652,0.147656135,0.06752458,1.0,0.036145845,0.34656452,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-24.19; surface=urban; bsi_profile=bare,194,0.24742268,-0.054574577,LOW
rec_817,2025-10-25T00:00:00Z,line13_ord0,line13_ord0_p0,23.1825743,-101.0008093,4326,S1+S2_synthetic,10,0.663668057,-0.156327702,-0.104756651,0.085481208,0.409999164,0.011687329,2.796597249,23.41137636,1381,3741,1060,0.0,0.109180744,0.325405582,0.244232022,0.0,0.029218323,1.0,0.431625572,0.307194308,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-10.81; surface=vegetated; bsi_profile=bare,217,0.258064516,0.297869328,MEDIUM
rec_818,2025-10-26T00:00:00Z,line13_ord0,line13_ord0_p0,23.1825743,-101.0008093,4326,S1+S2_synthetic,10,0.667421012,-0.1449381,-0.086016437,0.079250353,0.408223446,0.028934965,2.655970959,23.12237888,5381,4045,4020,0.0,0.137654751,0.356639271,0.22642958,0.0,0.072337413,1.0,0.35413039,0.311227714,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-10.81; surface=vegetated; bsi_profile=bare,217,0.258064516,0.297869328,MEDIUM
rec_819,2025-10-27T00:00:00Z,line13_ord0,line13_ord0_p0,23.1825743,-101.0008093,4326,S1+S2_synthetic,10,0.612139709,-0.131013257,-0.108823461,0.042185533,0.402440319,0.030973455,4.310451011,24.48786144,1755,6052,1167,0.0,0.172466857,0.318627566,0.120530094,0.0,0.077433638,1.0,0.358157389,0.298873381,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-10.81; surface=vegetated; bsi_profile=bare,217,0.258064516,0.297869328,MEDIUM
rec_820,2025-10-28T00:00:00Z,line13_ord0,line13_ord0_p0,23.1825743,-101.0008093,4326,S1+S2_synthetic,10,0.590612379,-0.138935002,-0.122273539,0.105328477,0.40146858,0.037588888,2.784349039,24.32724204,3611,2022,3591,0.02086138,0.152662495,0.296210768,0.300938506,0.0,0.093972221,1.0,0.006433377,0.298984271,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-10.81; surface=vegetated; bsi_profile=bare,217,0.258064516,0.297869328,MEDIUM
rec_821,2025-10-29T00:00:00Z,line13_ord0,line13_ord0_p0,23.1825743,-101.0008093,4326,S1+S2_synthetic,10,0.572711155,-0.130885687,-0.105336591,0.11590486,0.405577521,0.016566443,1.968433818,23.35070741,5960,3426,4719,0.060641879,0.172785783,0.324439015,0.331156743,0.0,0.041416107,1.0,0.467868565,0.336652714,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-10.81; surface=vegetated; bsi_profile=bare,217,0.258064516,0.297869328,MEDIUM
rec_822,2025-10-30T00:00:00Z,line13_ord0,line13_ord0_p0,23.1825743,-101.0008093,4326,S1+S2_synthetic,10,0.577938272,-0.148527233,-0.111221405,0.171941155,0.399163787,0.014236216,2.967204362,23.37294333,3773,5144,2620,0.049026063,0.128681918,0.314630992,0.491260442,0.001393689,0.035590539,1.0,0.038256493,0.322895502,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-10.81; surface=vegetated; bsi_profile=bare,217,0.258064516,0.297869328,MEDIUM
rec_823,2025-10-31T00:00:00Z,line13_ord0,line13_ord0_p0,23.1825743,-101.0008093,4326,S1+S2_synthetic,10,0.674734995,-0.145876474,-0.132624307,0.122416838,0.35135666,0.001110464,3.243099507,23.67107439,5092,5816,3421,0.0,0.135308816,0.278959488,0.349762396,0.081072233,0.002776159,1.0,0.297359522,0.317518663,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-10.81; surface=vegetated; bsi_profile=bare,217,0.258064516,0.297869328,MEDIUM
rec_824,2025-11-01T00:00:00Z,line13_ord0,line13_ord0_p0,23.1825743,-101.0008093,4326,S1+S2_synthetic,10,0.750073566,-0.131509847,-0.099810501,0.240540669,0.378952169,0.002934503,3.071794142,23.79790009,1673,4464,1211,0.0,0.171225384,0.333649165,0.687259054,0.035079718,0.007336257,1.0,0.374265386,0.360237858,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-10.81; surface=vegetated; bsi_profile=bare,217,0.258064516,0.297869328,MEDIUM
rec_833,2025-10-25T00:00:00Z,line155_ord0,line155_ord0_p0,17.42938159,-95.01951883,4326,S1+S2_synthetic,10,0.290845657,-0.111110744,-0.08249022,0.092714263,0.301355193,0.016039953,-1.847033528,-21.11462052,17799,5498,12137,0.525428729,0.152778925,0.328145375,0.331122367,0.038843348,0.040099883,1.0,0.497560379,0.435407197,"[""cloud_mask"", ""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-17.80; surface=urban; bsi_profile=bare,212,0.278301887,0.968105001,MEDIUM
rec_834,2025-10-26T00:00:00Z,line155_ord0,line155_ord0_p0,17.42938159,-95.01951883,4326,S1+S2_synthetic,10,0.323122118,-0.133156395,-0.09750034,0.060343911,0.301939588,0.031512857,-5.418041048,-23.78014914,15482,3848,11764,0.435771894,0.083886264,0.296874292,0.215513968,0.037625859,0.078782142,1.0,0.31361616,0.38688934,"[""cloud_mask"", ""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-17.80; surface=urban; bsi_profile=bare,212,0.278301887,0.968105001,MEDIUM
rec_835,2025-10-27T00:00:00Z,line155_ord0,line155_ord0_p0,17.42938159,-95.01951883,4326,S1+S2_synthetic,10,0.306506175,-0.147692257,-0.095885365,0.067838242,0.353048391,0.041114799,-3.829593056,-24.85722977,6054,2045,5986,0.6522085,0.130769358,0.340191058,0.193823548,0.078252682,0.102786997,1.0,0.434862948,0.452550049,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-17.80; surface=urban; bsi_profile=bare,212,0.278301887,0.968105001,MEDIUM
rec_836,2025-10-28T00:00:00Z,line155_ord0,line155_ord0_p0,17.42938159,-95.01951883,4326,S1+S2_synthetic,10,0.371407042,-0.156442215,-0.092924677,0.161859928,0.340048493,0.028242503,-2.614117042,-24.71883438,13919,5895,9320,0.507984351,0.108894464,0.345125539,0.462456939,0.099919179,0.070606258,1.0,0.189531217,0.438495592,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-17.80; surface=urban; bsi_profile=bare,212,0.278301887,0.968105001,MEDIUM
rec_837,2025-10-29T00:00:00Z,line155_ord0,line155_ord0_p0,17.42938159,-95.01951883,4326,S1+S2_synthetic,10,0.305335686,-0.15138978,-0.109110703,0.087079867,0.350540783,0.024468479,-4.012392033,-25.97871399,9245,3732,7100,0.654809587,0.121525551,0.318148828,0.248799619,0.082432028,0.061171198,1.0,0.181532779,0.440216762,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-17.80; surface=urban; bsi_profile=bare,212,0.278301887,0.968105001,MEDIUM
rec_838,2025-10-30T00:00:00Z,line155_ord0,line155_ord0_p0,17.42938159,-95.01951883,4326,S1+S2_synthetic,10,0.28186444,-0.163390461,-0.1200041,0.064151219,0.3157833,0.017121935,-3.916945444,-27.14314701,6215,1827,6508,0.706967911,0.091523847,0.299993167,0.183289198,0.140361167,0.042804837,1.0,0.422081326,0.458172345,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-17.80; surface=urban; bsi_profile=bare,212,0.278301887,0.968105001,MEDIUM
rec_839,2025-10-31T00:00:00Z,line155_ord0,line155_ord0_p0,17.42938159,-95.01951883,4326,S1+S2_synthetic,10,0.329329402,-0.154507066,-0.113797967,0.12360227,0.361061672,0.016421836,-3.398578839,-27.78921342,14671,3586,11426,0.601490218,0.113732335,0.310336722,0.353149344,0.064897213,0.041054591,1.0,0.249231714,0.437785617,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-17.80; surface=urban; bsi_profile=bare,212,0.278301887,0.968105001,MEDIUM
rec_840,2025-11-01T00:00:00Z,line155_ord0,line155_ord0_p0,17.42938159,-95.01951883,4326,S1+S2_synthetic,10,0.315928353,-0.119515826,-0.097162555,0.132223562,0.402577269,0.015688949,-3.790820828,-28.82752182,8868,5796,5964,0.631270327,0.201210436,0.338062409,0.377781606,0.0,0.039222373,1.0,0.211462417,0.44739687,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-17.80; surface=urban; bsi_profile=bare,212,0.278301887,0.968105001,MEDIUM
rec_849,2025-10-25T00:00:00Z,line14_ord0,line14_ord0_p0,25.83283904,-100.2972363,4326,S1+S2_synthetic,10,0.516719047,-0.109449774,-0.131258397,0.108458687,0.313966722,0.017061697,2.123123617,23.27529254,4140,3651,3204,0.185068783,0.226375564,0.281236006,0.309881962,0.143388796,0.042654242,1.0,0.139188029,0.363425343,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-29.03; surface=vegetated; bsi_profile=bare,207,0.265700483,0.550762727,MEDIUM
rec_850,2025-10-26T00:00:00Z,line14_ord0,line14_ord0_p0,25.83283904,-100.2972363,4326,S1+S2_synthetic,10,0.530889451,-0.155874374,-0.095958623,0.048092745,0.272178278,0.013367634,2.077806726,22.33136085,3439,5398,2356,0.153578999,0.110314066,0.340068962,0.137407844,0.213036203,0.033419086,1.0,0.165385051,0.348393972,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-29.03; surface=vegetated; bsi_profile=bare,207,0.265700483,0.550762727,MEDIUM
rec_851,2025-10-27T00:00:00Z,line14_ord0,line14_ord0_p0,25.83283904,-100.2972363,4326,S1+S2_synthetic,10,0.48449705,-0.174274902,-0.064589149,0.067680003,0.363686512,0.008726604,4.671353174,23.98097561,6429,5071,4482,0.256673221,0.064312745,0.392351419,0.193371437,0.060522479,0.021816511,1.0,0.05364597,0.348807271,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-29.03; surface=vegetated; bsi_profile=bare,207,0.265700483,0.550762727,MEDIUM
rec_852,2025-10-28T00:00:00Z,line14_ord0,line14_ord0_p0,25.83283904,-100.2972363,4326,S1+S2_synthetic,10,0.51832469,-0.151259524,-0.036773315,0.084099349,0.277966974,0.033862154,1.488687467,22.44792466,1930,2503,1736,0.18150069,0.121851189,0.438711141,0.240283854,0.203388376,0.084655384,1.0,0.221777785,0.384150228,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-29.03; surface=vegetated; bsi_profile=bare,207,0.265700483,0.550762727,MEDIUM
rec_853,2025-10-29T00:00:00Z,line14_ord0,line14_ord0_p0,25.83283904,-100.2972363,4326,S1+S2_synthetic,10,0.413334263,-0.121532453,-0.034951739,0.137079926,0.304821324,0.00963796,2.656794207,22.08298045,4989,6980,3209,0.185182604,0.120211084,0.427183876,0.489571163,0.031622242,0.0240949,1.0,0.107460109,0.373413414,"[""cloud_mask"", ""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-29.03; surface=vegetated; bsi_profile=bare,207,0.265700483,0.550762727,MEDIUM
rec_854,2025-10-30T00:00:00Z,line14_ord0,line14_ord0_p0,25.83283904,-100.2972363,4326,S1+S2_synthetic,10,0.488282772,-0.133806259,-0.122254885,0.167072907,0.27669525,0.017146764,3.09421379,22.15545582,4582,6478,2998,0.248260508,0.165484352,0.296241858,0.477351162,0.205507916,0.042866909,1.0,0.122670078,0.397474969,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-29.03; surface=vegetated; bsi_profile=bare,207,0.265700483,0.550762727,MEDIUM
rec_855,2025-10-31T00:00:00Z,line14_ord0,line14_ord0_p0,25.83283904,-100.2972363,4326,S1+S2_synthetic,10,0.493603522,-0.140832405,-0.132937018,0.153765937,0.269615806,0.015073334,4.6727279,23.8064453,31188,41353,16347,0.236436618,0.147918986,0.278438303,0.439331249,0.21730699,0.037683334,1.0,0.871620888,0.425839352,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-29.03; surface=vegetated; bsi_profile=bare,207,0.265700483,0.550762727,MEDIUM
rec_856,2025-11-01T00:00:00Z,line14_ord0,line14_ord0_p0,25.83283904,-100.2972363,4326,S1+S2_synthetic,10,0.500973879,-0.155824033,-0.086844999,0.147226512,0.342064087,0.0,1.790005498,22.57471238,6219,6153,4120,0.220058046,0.110439917,0.355258334,0.420647178,0.096559856,0.0,1.0,0.061493865,0.36796774,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-29.03; surface=vegetated; bsi_profile=bare,207,0.265700483,0.550762727,MEDIUM
rec_1001,2025-10-25T00:00:00Z,line103_ord12812,line103_ord12812_p0,31.5591223,-106.547831,4326,S1+S2_synthetic,10,0.407735369,-0.219568541,-0.092853021,0.163266249,0.33073198,0.003037532,5.5190336,31.76913165,7479,8476,4622,0.427254735,0.0,0.345244964,0.466474997,0.1154467,0.007593831,1.0,0.360929727,0.419628374,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=39.12; surface=vegetated; bsi_profile=bare,214,0.271028037,0.727204469,MEDIUM
rec_1002,2025-10-26T00:00:00Z,line103_ord12812,line103_ord12812_p0,31.5591223,-106.547831,4326,S1+S2_synthetic,10,0.309380196,-0.251074544,-0.105189416,0.121831121,0.369021792,0.04079624,3.700823423,31.71994107,2717,8561,1675,0.645821787,0.0,0.324684307,0.348088916,0.051630347,0.101990601,1.0,0.346737739,0.442856864,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=39.12; surface=vegetated; bsi_profile=bare,214,0.271028037,0.727204469,MEDIUM
rec_1003,2025-10-27T00:00:00Z,line103_ord12812,line103_ord12812_p0,31.5591223,-106.547831,4326,S1+S2_synthetic,10,0.33108624,-0.271842876,-0.092485321,0.139430958,0.390741663,0.005014976,2.16112227,30.13104933,8421,5635,5704,0.597586134,0.0,0.345857798,0.398374166,0.015430561,0.01253744,1.0,0.500917705,0.439220655,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=39.12; surface=vegetated; bsi_profile=bare,214,0.271028037,0.727204469,MEDIUM
rec_1004,2025-10-28T00:00:00Z,line103_ord12812,line103_ord12812_p0,31.5591223,-106.547831,4326,S1+S2_synthetic,10,0.384211382,-0.256099577,-0.108445495,0.117692972,0.405598576,0.048487871,5.729749579,32.1107849,2209,5567,1501,0.479530261,0.0,0.319257508,0.336265634,0.0,0.121219676,1.0,0.422230195,0.404593735,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=39.12; surface=vegetated; bsi_profile=bare,214,0.271028037,0.727204469,MEDIUM
rec_1005,2025-10-29T00:00:00Z,line103_ord12812,line103_ord12812_p0,31.5591223,-106.547831,4326,S1+S2_synthetic,10,0.413394592,-0.262351791,-0.090864733,0.112436303,0.384201884,0.045507149,5.840717514,34.20148841,6704,6335,4410,0.414678685,0.0,0.348558778,0.32124658,0.026330193,0.113767871,1.0,0.24575915,0.389270092,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=39.12; surface=vegetated; bsi_profile=bare,214,0.271028037,0.727204469,MEDIUM
rec_1006,2025-10-30T00:00:00Z,line103_ord12812,line103_ord12812_p0,31.5591223,-106.547831,4326,S1+S2_synthetic,10,0.432944724,-0.25279553,-0.092540365,0.113597089,0.360633938,0.056856372,6.852332165,37.30380657,4498,5810,3023,0.371233947,0.0,0.345766059,0.324563112,0.065610104,0.14214093,1.0,0.082068324,0.379619988,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=39.12; surface=vegetated; bsi_profile=bare,214,0.271028037,0.727204469,MEDIUM
rec_1007,2025-10-31T00:00:00Z,line103_ord12812,line103_ord12812_p0,31.5591223,-106.547831,4326,S1+S2_synthetic,10,0.509413444,-0.241558668,-0.088178034,0.156256486,0.330975244,0.062529202,6.215333666,39.76912623,5759,5010,4029,0.201303458,0.0,0.353036609,0.446447102,0.11504126,0.156323004,1.0,0.10532535,0.3681995,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=39.12; surface=vegetated; bsi_profile=bare,214,0.271028037,0.727204469,MEDIUM
rec_1008,2025-11-01T00:00:00Z,line103_ord12812,line103_ord12812_p0,31.5591223,-106.547831,4326,S1+S2_synthetic,10,0.42026482,-0.206967866,-0.121066507,0.159865612,0.312120316,0.06165709,4.085530035,40.10464225,2615,5969,1745,0.399411511,0.0,0.298222489,0.456758891,0.14646614,0.154142726,1.0,0.361895673,0.418063405,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=39.12; surface=vegetated; bsi_profile=bare,214,0.271028037,0.727204469,MEDIUM
rec_1033,2025-10-25T00:00:00Z,line104_ord0,line104_ord0_p0,28.34351062,-100.8345699,4326,S1+S2_synthetic,10,0.531396886,-0.143066526,-0.077054277,0.14323144,0.324975999,0.031795856,-4.999726671,-30.49983354,1738,1782,1844,0.152451364,0.142333684,0.371576205,0.409232685,0.125040002,0.07948964,1.0,0.655605097,0.396894078,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-18.70; surface=vegetated; bsi_profile=bare,215,0.255813953,0.223333589,MEDIUM
rec_1034,2025-10-26T00:00:00Z,line104_ord0,line104_ord0_p0,28.34351062,-100.8345699,4326,S1+S2_synthetic,10,0.421696637,-0.110951724,-0.101296616,0.075470689,0.235749954,0.014404506,-3.694226148,-30.55118728,7466,5689,5045,0.161953785,0.153275863,0.288965382,0.269538174,0.175520929,0.036011266,1.0,0.326752105,0.362483276,"[""cloud_mask"", ""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-18.70; surface=vegetated; bsi_profile=bare,215,0.255813953,0.223333589,MEDIUM
rec_1035,2025-10-27T00:00:00Z,line104_ord0,line104_ord0_p0,28.34351062,-100.8345699,4326,S1+S2_synthetic,10,0.457213281,-0.133256936,-0.139935938,0.107740949,0.254555286,0.012841063,-1.261152814,-28.16946769,6755,2083,6620,0.063296441,0.083572076,0.208466796,0.384789104,0.136343154,0.032102657,1.0,0.20481496,0.32306278,"[""cloud_mask"", ""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-18.70; surface=vegetated; bsi_profile=bare,215,0.255813953,0.223333589,MEDIUM
rec_1036,2025-10-28T00:00:00Z,line104_ord0,line104_ord0_p0,28.34351062,-100.8345699,4326,S1+S2_synthetic,10,0.530985132,-0.162280861,-0.151472194,0.140055788,0.291595478,0.007302388,-4.706609019,-29.23320429,3319,5601,2252,0.153366374,0.094297847,0.247546343,0.400159394,0.180674203,0.018255969,1.0,0.384462161,0.364487987,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-18.70; surface=vegetated; bsi_profile=bare,215,0.255813953,0.223333589,MEDIUM
rec_1037,2025-10-29T00:00:00Z,line104_ord0,line104_ord0_p0,28.34351062,-100.8345699,4326,S1+S2_synthetic,10,0.454922098,-0.172191954,-0.200512943,0.112450137,0.34138081,0.009709982,-3.513132904,-29.10346479,5504,5692,3719,0.322395338,0.069520114,0.165811761,0.321286107,0.09769865,0.024274955,1.0,0.009732677,0.344786633,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-18.70; surface=vegetated; bsi_profile=bare,215,0.255813953,0.223333589,MEDIUM
rec_1038,2025-10-30T00:00:00Z,line104_ord0,line104_ord0_p0,28.34351062,-100.8345699,4326,S1+S2_synthetic,10,0.452760585,-0.148215868,-0.166319769,0.119756423,0.367833974,0.009680481,-3.223851293,-28.68444367,6905,6057,4592,0.3271987,0.12946033,0.222800385,0.34216121,0.053610044,0.024201201,1.0,0.230540096,0.366800523,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-18.70; surface=vegetated; bsi_profile=bare,215,0.255813953,0.223333589,MEDIUM
rec_1039,2025-10-31T00:00:00Z,line104_ord0,line104_ord0_p0,28.34351062,-100.8345699,4326,S1+S2_synthetic,10,0.491823451,-0.133469735,-0.131338617,0.114861128,0.331649106,0.017095895,-3.140959477,-28.18253074,7474,2943,6276,0.240392331,0.166325662,0.281102305,0.328174652,0.113918157,0.042739738,1.0,0.328124113,0.375324759,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-18.70; surface=vegetated; bsi_profile=bare,215,0.255813953,0.223333589,MEDIUM
rec_1040,2025-11-01T00:00:00Z,line104_ord0,line104_ord0_p0,28.34351062,-100.8345699,4326,S1+S2_synthetic,10,0.501753798,-0.151776336,-0.090450551,0.144218549,0.345769883,0.019800103,-3.80381433,-28.34347266,5325,4761,3781,0.218324894,0.120559161,0.349249082,0.412052998,0.090383529,0.049500257,1.0,0.040431339,0.367367666,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=-18.70; surface=vegetated; bsi_profile=bare,215,0.255813953,0.223333589,MEDIUM
rec_1097,2025-10-25T00:00:00Z,line13_ord0,line13_ord0_p0,27.47827209,-99.63576089,4326,S1+S2_synthetic,10,0.643381318,-0.184230874,-0.085466733,0.120442912,0.412146649,0.004979505,-2.632436187,-23.23280975,10800,1744,11590,0.0,0.039422816,0.357555444,0.344122606,0.0,0.012448761,1.0,0.121494235,0.298685009,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=20.38; surface=urban; bsi_profile=bare,220,0.281818182,1.084560168,HIGH
rec_1098,2025-10-26T00:00:00Z,line13_ord0,line13_ord0_p0,27.47827209,-99.63576089,4326,S1+S2_synthetic,10,0.662900347,-0.20028653,-0.073767305,0.251393871,0.352227111,0.000147722,-0.856023457,-21.1459227,14755,3169,12032,0.0,0.0,0.377054492,0.718268203,0.079621482,0.000369305,1.0,0.338543774,0.35727387,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=20.38; surface=urban; bsi_profile=bare,220,0.281818182,1.084560168,HIGH
